id,source_url,incident_title,location,category,date_incident,date_final_report,description,download_url,download_title,file_type
,https://www.csb.gov/valero-delaware-city-refinery-asphyxiation-incident/,Valero Delaware City Refinery Asphyxiation Incident,"Location: Delaware City, DE",Confined Space / Asphyxiation,11/5/2005,11/2/2006,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__API_(Valero_DE_R6)__C-AA.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/valero-delaware-city-refinery-asphyxiation-incident/,Valero Delaware City Refinery Asphyxiation Incident,"Location: Delaware City, DE",Confined Space / Asphyxiation,11/5/2005,11/2/2006,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__ASSE_(Valero_DE_R7)__C-ERA.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/valero-delaware-city-refinery-asphyxiation-incident/,Valero Delaware City Refinery Asphyxiation Incident,"Location: Delaware City, DE",Confined Space / Asphyxiation,11/5/2005,11/2/2006,,https://www.csb.gov/assets/1/20/Valero_Case_Study.pdf?13836,Case Study,pdf
,https://www.csb.gov/valero-delaware-city-refinery-asphyxiation-incident/,Valero Delaware City Refinery Asphyxiation Incident,"Location: Delaware City, DE",Confined Space / Asphyxiation,11/5/2005,11/2/2006,,https://www.csb.gov/assets/1/20/Valero_Statement.pdf?13837,Statement of CSB Board Member John Bresland on CSB Investigation of Valero Delaware City Refinery,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_change_summary-Valero_McKee_R1.pdf,Download,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(Valero_McKee)_R2_C-AAA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Valero_McKee_API_R3_C-AAA.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_change_summary-Valero_McKee_R8__R101.pdf,Download,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_change_summary-Valero_McKee_R8__R102.pdf,Download,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__Valero_(Valero_R5)_C-AA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_McKee_R6.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Valero_R7_C-AAA1.pdf,Status Change Summary,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_change_summary-Valero_McKee_R8__R10.pdf,Download,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/recommendation/Status_change_summary-Valero_McKee_R8__R103.pdf,Download,pdf
,https://www.csb.gov/valero-mckee-refinery-propane-fire/,Valero McKee Refinery Propane Fire,"Location: Sunray, TX",Oil and Refining - Fire and Explosion,2/16/2007,7/9/2008,,https://www.csb.gov/assets/1/20/CSBFinalReportValeroSunray.pdf?13739,Valero Refinery Propane Fire,pdf
200910IOH5,https://www.csb.gov/veolia-environmental-services-flammable-vapor-explosion-and-fire/,Veolia Environmental Services Flammable Vapor Explosion and Fire,"Location: West Carrollton, OH",Flammable Vapor,5/4/2009,7/21/2010,,https://www.csb.gov/assets/recommendation/Status_change_summary_Veolia_R5.pdf,Download,pdf
200910IOH5,https://www.csb.gov/veolia-environmental-services-flammable-vapor-explosion-and-fire/,Veolia Environmental Services Flammable Vapor Explosion and Fire,"Location: West Carrollton, OH",Flammable Vapor,5/4/2009,7/21/2010,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__ETC_(Veolia_R6)_C-AAA1.pdf,Recommendation Status Change Summary,pdf
200910IOH5,https://www.csb.gov/veolia-environmental-services-flammable-vapor-explosion-and-fire/,Veolia Environmental Services Flammable Vapor Explosion and Fire,"Location: West Carrollton, OH",Flammable Vapor,5/4/2009,7/21/2010,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__ETC_(Veolia_R7)_C-AA__10-26-2020.pdf,Recommendation Status Change Summary,pdf
200910IOH5,https://www.csb.gov/veolia-environmental-services-flammable-vapor-explosion-and-fire/,Veolia Environmental Services Flammable Vapor Explosion and Fire,"Location: West Carrollton, OH",Flammable Vapor,5/4/2009,7/21/2010,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_NFPA_(Veolia_R4)_C-AA.pdf,Recommendation Status Change Summary,pdf
200910IOH5,https://www.csb.gov/veolia-environmental-services-flammable-vapor-explosion-and-fire/,Veolia Environmental Services Flammable Vapor Explosion and Fire,"Location: West Carrollton, OH",Flammable Vapor,5/4/2009,7/21/2010,,https://www.csb.gov/assets/recommendation/Status_change_summary_Veolia_R1__R3.pdf,Download,pdf
200910IOH5,https://www.csb.gov/veolia-environmental-services-flammable-vapor-explosion-and-fire/,Veolia Environmental Services Flammable Vapor Explosion and Fire,"Location: West Carrollton, OH",Flammable Vapor,5/4/2009,7/21/2010,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Veolia_(Veolia_R2)_C-RS.pdf,Recommendation Status Change Summary,pdf
200910IOH5,https://www.csb.gov/veolia-environmental-services-flammable-vapor-explosion-and-fire/,Veolia Environmental Services Flammable Vapor Explosion and Fire,"Location: West Carrollton, OH",Flammable Vapor,5/4/2009,7/21/2010,,https://www.csb.gov/assets/recommendation/Status_change_summary_Veolia_R1__R31.pdf,Download,pdf
200910IOH5,https://www.csb.gov/veolia-environmental-services-flammable-vapor-explosion-and-fire/,Veolia Environmental Services Flammable Vapor Explosion and Fire,"Location: West Carrollton, OH",Flammable Vapor,5/4/2009,7/21/2010,,https://www.csb.gov/assets/1/20/Veolia_Case_Study.pdf?13952,Veolia Environmental Servies,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_CCPS_(Wacker_R8)_C-AA.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ICC_(Wacker_R9)_O-AREAR.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_NFPA_(Wacker_R10)_O-AREAR.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Wacker_R1)_O-AREAR.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Wacker_R2)_O-AREAR.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_TOSHA_(Wacker_R7)_O-URNRR.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Wacker_(Wacker_R3)_C-AA.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Wacker_(Wacker_R4)_C-AA.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Wacker_(Wacker_R5)_C-AA.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Wacker_(Wacker_R6)_C-AA.pdf,Recommendation Status Change Summary,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/1/6/Wacker_Polysilicon_Investigation_Report_Final_Es.pdf?16955,Final Wacker Investigation Report - Spanish Translation,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/1/20/Wacker_Polysilicon_Investigation_Report_Final.pdf?16931,Equipment Fracture and Fatal Hydrogen Chloride Release at Wacker Polysilicon North America,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule.pdf?16814,Investigation Report Release Schedule,pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/1/20/Wacker_Investigation_Update_Final_9-13-22.pdf?16834,"Investigation Update: Hydrogen Chloride Release at Wacker Polysilicon, LLC",pdf
202101ITN8,https://www.csb.gov/wacker-polysilicon-chemical-release/,Wacker Polysilicon Chemical Release,"Location: Charleston, TN",Chemical Manufacturing - Fire and Explosion,11/13/2020,6/15/2023,,https://www.csb.gov/assets/1/6/Wacker_Polysilicon_Investigation_Report_Final_Es.pdf?16955,Final Wacker Investigation Report - Spanish Translation,pdf
202003ITX1,https://www.csb.gov/watson-grinding-fatal-explosion-and-fire-/,Watson Grinding Fatal Explosion and Fire,"Location: Houston, TX",Explosion and Fire,1/24/2020,6/29/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_CGA_(Watson_R1)_C-AA.pdf,Recommendation Status Change Summary,pdf
202003ITX1,https://www.csb.gov/watson-grinding-fatal-explosion-and-fire-/,Watson Grinding Fatal Explosion and Fire,"Location: Houston, TX",Explosion and Fire,1/24/2020,6/29/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Matheson_Tri-Gas_(Watson_R2)_C-AA.pdf,Recommendation Status Change Summary,pdf
202003ITX1,https://www.csb.gov/watson-grinding-fatal-explosion-and-fire-/,Watson Grinding Fatal Explosion and Fire,"Location: Houston, TX",Explosion and Fire,1/24/2020,6/29/2023,,https://www.csb.gov/assets/1/20/Watson_Final_Report_2023-06-29.pdf?16934,Watson Final Report,pdf
202003ITX1,https://www.csb.gov/watson-grinding-fatal-explosion-and-fire-/,Watson Grinding Fatal Explosion and Fire,"Location: Houston, TX",Explosion and Fire,1/24/2020,6/29/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule_0623_v2.pdf?16932,Investigation Closure Plan,pdf
202003ITX1,https://www.csb.gov/watson-grinding-fatal-explosion-and-fire-/,Watson Grinding Fatal Explosion and Fire,"Location: Houston, TX",Explosion and Fire,1/24/2020,6/29/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule.pdf?16814,Investigation Report Release Schedule,pdf
202003ITX1,https://www.csb.gov/watson-grinding-fatal-explosion-and-fire-/,Watson Grinding Fatal Explosion and Fire,"Location: Houston, TX",Explosion and Fire,1/24/2020,6/29/2023,,https://www.csb.gov/assets/1/20/Watson_Investigation_Update-Final_(9-13-22).pdf?16836,Investigation Update: Propylene Release and Explosion at Watson Grinding and Manufacturing,pdf
202004ITX2,https://www.csb.gov/wendland-1h-well-fatal-explosion-/,Wendland 1H Well Fatal Explosion,"Location: Burleson County , TX",Explosion and Fire,1/29/2020,12/26/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(Wendland_R2)_O-AREAR.pdf,Recommendation Status Change Summary,pdf
202004ITX2,https://www.csb.gov/wendland-1h-well-fatal-explosion-/,Wendland 1H Well Fatal Explosion,"Location: Burleson County , TX",Explosion and Fire,1/29/2020,12/26/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Chesapeake_(Wendland_R1)_C-AA.pdf,Recommendation Status Change Summary,pdf
202004ITX2,https://www.csb.gov/wendland-1h-well-fatal-explosion-/,Wendland 1H Well Fatal Explosion,"Location: Burleson County , TX",Explosion and Fire,1/29/2020,12/26/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Wendland_R3)_O-AREAR.pdf,Recommendation Status Change Summary,pdf
202004ITX2,https://www.csb.gov/wendland-1h-well-fatal-explosion-/,Wendland 1H Well Fatal Explosion,"Location: Burleson County , TX",Explosion and Fire,1/29/2020,12/26/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Wendland_R4)_O-AREAR.pdf,Recommendation Status Change Summary,pdf
202004ITX2,https://www.csb.gov/wendland-1h-well-fatal-explosion-/,Wendland 1H Well Fatal Explosion,"Location: Burleson County , TX",Explosion and Fire,1/29/2020,12/26/2023,,https://www.csb.gov/assets/1/20/Wendland_FINAL_Report_2023-12-22.pdf?16982,Wendland Final Report,pdf
202004ITX2,https://www.csb.gov/wendland-1h-well-fatal-explosion-/,Wendland 1H Well Fatal Explosion,"Location: Burleson County , TX",Explosion and Fire,1/29/2020,12/26/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule_0623_v2.pdf?16932,Investigation Closure Plan,pdf
202004ITX2,https://www.csb.gov/wendland-1h-well-fatal-explosion-/,Wendland 1H Well Fatal Explosion,"Location: Burleson County , TX",Explosion and Fire,1/29/2020,12/26/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule.pdf?16814,Investigation Report Release Schedule,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_FEMA_West_R7_F8_C-ERA.pdf,Recommendations Status Change Summary,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_FEMA_West_R7_F8_C-ERA1.pdf,Recommendations Status Change Summary,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__FEMA_(West_R9_and_R10)__C-AA.pdf,Recommendation Status Change Summary,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__FEMA_(West_R9_and_R10)__C-AA1.pdf,Recommendation Status Change Summary,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EDCC_(West_R19)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EPA_(West_R1)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EPA_(West_R2)_C-AA.pdf,Recommendation Status Change Summary,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EPA_(West_R3)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(West_R4)_C-AA.pdf,Recommendation Status Change Summary,pdf
201302ITX7,https://www.csb.gov/west-fertilizer-explosion-and-fire-/,West Fertilizer Explosion and Fire,"Location: West, TX",Chemical Distribution - Fire and Explosion,4/17/2013,1/28/2016,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_SFFMA_(West_R13)__C-RS.pdf,Recommendation Status Change Summary,pdf
